,bed,bath,sqft,price,lat,long
3134,2,2.0,1140,1100000,33.417781399999996,-117.6059703567622
3135,5,3.1,3440,1150000,33.6267922,-117.62759210512883
3136,4,4.0,3178,1250000,33.80074275,-118.05332849904514
3137,3,3.0,1996,1097000,33.65119865,-117.94759975285572
3138,4,4.0,3020,998000,33.95019183100724,-117.97135529326408
3139,4,4.0,2502,1380000,33.71377755,-117.75126801576778
3140,4,3.0,2267,1150000,33.6446284,-117.96418553453843
3141,5,3.0,3493,1175000,33.47647565,-117.6150611671755
3142,4,3.0,3225,1100000,33.56984215,-117.64065909760178
3143,4,3.1,2707,1135000,33.52954095,-117.62036448722822
3144,5,3.1,3637,1199888,33.6198423,-117.57735822874017
3145,5,3.0,3150,1299900,33.556014,-117.7264288
3146,4,3.1,3230,1150000,33.529344,-117.7059885
3147,5,4.0,3478,1149000,33.800858000000005,-117.9783107215384
3148,5,4.0,3479,1159800,33.8934302,-117.95639842133164
3149,4,3.0,2088,1499000,33.72029005,-118.06242281452424
3150,4,3.0,2783,1075000,33.816452999999996,-118.06831064965988
3151,4,3.0,3342,1070000,33.7784065,-117.96692693186539
3152,5,2.0,2210,1095000,33.776533900000004,-117.81236446684397
3153,4,2.1,2200,1244900,33.710761149999996,-118.04448229775952
3154,4,4.1,2867,1350000,33.66614488914929,-117.65335258889299
3155,4,3.0,3320,1100000,33.65259475,-117.56490172274195
3156,5,4.0,2889,1049900,33.785599000000005,-117.77513957799135
3159,4,3.1,3309,1349000,33.69139505,-117.97291045
3161,5,4.0,3321,1485000,33.899659299999996,-117.97857830371763
3162,4,3.0,2856,1019000,33.879648250165395,-117.72734138448465
3163,4,2.1,2646,1138000,33.710999,-117.76400674890438
3164,5,4.0,3394,1375000,33.8840002,-117.70726343619378
3165,3,2.0,1799,1249000,33.74783885,-118.10331778496689
3166,4,2.1,2851,1395000,33.82233,-117.84954479917471
3167,3,2.1,1884,1400000,33.6403682,-117.88492462393535
3168,5,4.1,3238,1290040,33.6596456,-117.687208
3169,4,3.0,2175,1499500,33.690281150000004,-117.73210140487924
3170,4,5.0,3082,1299999,33.46760365,-117.68969529541626
3171,4,2.1,2424,1225000,33.665295,-117.96594125313774
3172,5,4.0,2547,1200000,33.67480845,-117.68001318972972
3173,4,2.1,1890,1268800,33.727553181050816,-118.06616013576247
3174,3,3.0,1789,1175000,33.486078500000005,-117.70800100936974
3175,4,3.0,2812,1425000,33.7907347,-118.08608022659084
3176,4,3.1,3424,1480000,33.643240500000005,-117.76792993647777
3177,4,2.1,2646,1150000,33.7100459,-117.76246252009415
3178,5,4.1,3351,1448800,33.8781119,-117.78008756722042
3179,4,2.0,2178,995000,33.653903799999995,-117.94065296397498
3180,4,2.1,2750,1049900,33.4664015,-117.6006953720179
3181,3,2.1,1774,1399000,33.740691600000005,-118.0979879
3182,3,2.1,1648,1289000,33.5289576,-117.7574460128447
3183,5,4.1,4032,1379000,33.5659542,-117.58980825665282
3184,4,3.0,3292,1095000,33.6016356,-117.57888094345878
3185,4,2.0,2052,1358000,33.63702515,-117.8233549573083
3186,4,2.1,2450,1175000,33.659893600000004,-117.96727394331289
3187,4,3.0,2216,1150000,33.7015029,-118.02258194280901
3188,4,3.1,3329,1299000,33.4724142,-117.66737987270497
3189,3,2.1,2437,1299900,33.8845978,-117.78110422319159
3190,5,3.0,2926,1299000,33.43848595,-117.59110295260645
3191,4,3.1,3255,1199000,33.5205235,-117.694619
3192,4,3.0,3313,1399900,33.4596609,-117.61716005250052
3193,4,3.0,3092,1425000,33.5170606,-117.72588965609756
3194,4,2.1,2292,1319000,33.5250692,-117.6598175
3195,4,3.0,2684,1090000,33.499766300000005,-117.64525218188624
3197,2,3.1,2656,1200000,33.744414500000005,-117.79147564104116
3198,5,2.1,3100,1330000,33.5496943,-117.6874402
3199,4,3.1,2900,996000,33.5872294,-117.65092245161108
3200,3,2.0,1170,1000000,33.7440004,-117.8582875
3201,2,1.1,1012,1125000,33.41431595,-117.60487835420165
3202,3,2.1,2418,1199999,33.900783084874156,-117.783363
3203,3,2.0,1700,1134900,33.5057075,-117.72645520720246
3204,4,2.1,2976,1035000,33.6708211,-117.92393314900463
3205,4,4.1,3072,1406705,33.691235521839914,-117.70955935302041
3208,5,4.1,3879,1399000,33.57110755,-117.59095241907995
3209,5,4.0,3376,1350000,33.6731803,-117.61742468857759
3210,4,3.1,3739,1250000,33.5622413,-117.58547771417278
3211,5,3.0,2750,1089000,33.8203101,-118.05595373426354
3212,4,2.0,1879,1025000,33.68439575,-117.93042864940229
3213,5,3.0,2648,1390000,33.6428601,-117.87763964589182
3214,4,3.0,2413,1299000,33.6711132,-117.9740416507004
3215,2,3.0,2790,1498000,33.68044045,-117.60136860996765
3216,5,4.0,3547,1245000,33.4801645,-117.58253208511817
3217,4,3.1,2300,1380000,33.7114775,-117.9593161002928
3218,4,3.0,2342,1149000,33.4423955,-117.60328328872305
3219,5,2.1,3454,1380000,33.827113,-117.80972600846228
3220,4,4.0,3920,1139999,33.781904850000004,-117.9489587674071
3221,3,2.1,2064,1095000,33.482892,-117.706852
3222,4,3.0,2400,1248000,33.6912811,-117.81081924870873
3223,4,3.1,2651,1249750,33.75380055,-117.76036752951332
3224,4,2.1,2481,1000000,33.5462443,-117.6339817
3225,4,3.0,2497,1325000,33.6734436,-117.94167924390797
3226,3,1.1,1675,1150000,33.635467,-117.901576
3227,5,3.0,2396,1114500,33.5603062,-117.6946198
3228,4,2.0,2726,1050000,33.780399450000004,-118.08838220029807
3230,5,3.0,2600,995000,33.58662645,-117.59284341937607
3231,5,4.0,2547,1200000,33.67480845,-117.68001318972972
3232,5,5.0,3554,1400000,33.5969319,-117.73119063753946
3233,4,3.0,2566,1175000,33.48135095,-117.59540114593467
3234,4,2.1,2347,998800,33.68735675,-117.97858979457514
3235,5,3.0,2916,1124900,33.58054285,-117.64306231733082
3236,4,3.0,3335,1495000,33.5338877,-117.66252934622091
3237,5,3.1,3466,1589000,33.89981,-117.97843031276778
3238,3,3.1,2548,1595000,33.490700000000004,-117.71649402536394
3239,5,4.1,3313,1750000,33.68338335,-118.02014825744354
3240,4,3.1,4087,1999999,33.8182837,-117.79776241090991
3241,4,4.1,3105,1800000,33.69052525,-117.73211410601368
3242,1,2.0,870,1800000,33.95937892259197,-117.97314034604362
3243,6,5.1,3648,1688000,33.69618595,-117.7553103148488
3244,3,3.0,2088,1949000,33.63683225,-117.8979626030393
3245,3,1.0,1680,1650000,33.647127,-117.9018775
3246,5,5.1,5312,1729000,33.5606857,-117.59206808715409
3247,5,4.0,4825,1575000,33.884983409964434,-117.80177136422671
3248,6,4.0,4196,1625000,33.75156177019484,-117.79065546935982
3249,5,3.0,2488,1950000,33.620482949999996,-117.85945654651916
3250,5,4.1,4754,1767995,33.67561929580201,-117.63720882299219
3251,3,2.0,1515,1569000,33.6389997,-117.90979387666988
3252,5,4.0,4200,1495000,33.573202,-117.684845
3253,4,4.1,3018,1600000,33.69673365,-117.73158963530065
3254,5,5.1,4511,1675000,33.5377558,-117.6370603
3255,4,3.0,2648,1618000,33.65219725,-117.8144334248901
3256,4,4.0,2983,1638990,33.6838999,-117.72244790764773
3257,3,3.0,2257,1699000,33.64521945,-117.87731649044737
3258,3,3.0,2559,1569000,33.515295,-117.7117555
3259,4,3.0,2642,1588000,33.66071065,-117.80655052486
3260,4,3.1,3960,1495000,33.90829275,-117.82996887272728
3261,3,4.0,3237,1975000,33.66685653581036,-117.99194001518578
3262,3,2.1,2500,1500000,33.5309722,-117.75971621656626
3263,4,4.1,3700,1595000,33.5386098,-117.6361793
3264,4,4.1,3221,1761597,33.73126771644049,-117.74018965133551
3265,4,3.0,3208,1600000,33.545164099999994,-117.69751957345142
3266,5,3.1,4078,1650000,33.765663,-117.77390805244107
3267,4,2.1,2648,1624900,33.6433199,-117.87773250407426
3268,3,2.0,2041,1599990,33.62353555,-117.9139481472678
3269,5,4.1,4352,1688000,33.8834159,-117.72850809492537
3270,4,4.1,4447,1917990,33.6854834,-117.72366961225389
3271,5,3.1,4262,1600000,33.4651413,-117.64680302350746
3274,4,4.0,3224,1710888,33.6281305,-117.89433964432932
3275,4,3.1,2763,1679000,33.7904712,-118.07485026549863
3276,4,4.0,3155,1575000,33.88054543872852,-117.81513706709352
3277,4,3.0,2088,1499000,33.72029005,-118.06242281452424
3278,5,5.1,3475,1663000,33.719596300000006,-117.74292084895399
3279,4,2.1,2645,1575000,33.516759,-117.7068607
3280,4,4.1,3200,1858000,33.72325925,-117.7542113668946
3281,4,4.1,4055,1575000,33.5685529,-117.58344291031707
3282,5,4.1,4172,1745000,33.701390950000004,-117.81117339983697
3284,5,4.1,3865,1688000,33.72768575,-117.7635792635198
3285,5,7.0,4751,1990000,33.95709609447033,-117.97517105652494
3286,4,3.0,4173,1795000,33.8761025,-117.82099726811781
3287,4,3.1,3467,1599000,33.4481738,-117.64905472000001
3288,4,3.0,2175,1499500,33.690281150000004,-117.73210140487924
3289,5,5.1,4785,1599000,33.47103025,-117.5849278056061
3290,5,4.0,4277,1638000,33.9345578,-117.8814511
3291,4,4.1,4480,1649000,33.4694842,-117.58303768415196
3292,4,2.1,3082,1525000,33.45835825,-117.65890054850325
3293,4,2.1,2473,1840000,33.60776805,-117.83139920227416
3294,3,2.1,1737,1899000,33.54159875,-117.77008305044436
3295,5,4.1,4418,1789900,33.5425937,-117.6346748
3296,5,5.0,4829,1750000,33.9549266,-117.948075
3297,5,3.0,3906,1800000,33.95816396923792,-117.975467
3298,4,4.1,3099,1534753,33.751739549999996,-117.76149504042581
3299,3,2.0,1723,1639000,33.6443303,-117.9101727
3300,4,4.1,3047,1521967,33.69362467346939,-117.70692748979592
3301,5,3.0,2608,1599000,33.65851535,-117.88833795970689
3302,3,2.0,1424,1795000,33.50845665,-117.74851789216419
3304,4,3.1,2727,1999000,33.54883835,-117.75379846807692
3305,6,4.1,4468,1830000,33.751457,-117.779512125
3306,4,4.0,3028,1825000,33.492001,-117.69495901595744
3307,2,3.0,2790,1498000,33.68044045,-117.60136860996765
3308,3,3.3,4387,1749000,33.78103985,-117.810302292827
3309,4,4.1,4378,1898800,33.70688375,-117.73358290242017
3310,3,2.0,1500,1799000,33.522544100000005,-117.76211306193773
3311,4,4.0,3158,1579000,33.6882533,-117.72922203033727
3312,3,2.1,2083,1649000,33.6229973,-117.92747039834228
3313,4,4.1,4121,1875000,33.49736195,-117.694533280266
3314,5,4.1,3401,1547888,33.6696186,-117.68839285953668
3315,4,3.0,3335,1495000,33.5338877,-117.66252934622091
3316,4,2.1,3271,1999999,33.6449951,-117.7036443276545
3317,4,4.1,3216,1539990,33.7189349,-117.75020360626317
3318,4,4.1,3038,1538880,33.71942155,-117.74117209089192
3319,5,4.1,3604,1825000,33.45301745,-117.63952851047301
3320,4,5.0,6293,1850000,33.95164655075746,-117.94107273059274
3321,5,4.1,4441,1599900,33.88967685,-117.75123720273442
3322,7,5.0,3975,1640000,33.559252,-117.6928125
3323,3,3.0,2442,1750000,33.6259098,-117.89951002350642
3324,4,3.0,3318,1799000,33.7466645,-117.78409929801536
3325,5,5.1,4010,1980000,33.7410759,-117.76210495630687
3326,6,5.0,4265,1835000,33.746978999999996,-117.78685554652407
3327,5,4.1,4368,1597000,33.90446815,-117.87107818684586
3328,5,3.0,3000,1689000,33.64394455,-117.87391315947724
3329,4,4.1,4332,1995000,33.46849015,-117.65595659461883
3330,4,4.1,3594,1704730,33.7562648,-117.76014129453677
3331,6,4.0,4250,1998000,33.7326845,-117.76774579799834
3332,4,4.1,3507,1515990,33.6821729,-117.7266540279237
3333,5,3.1,3540,1789000,33.692487299999996,-118.00671294921818
3334,5,5.1,4673,1899900,33.5368454,-117.6362996
3335,3,2.0,1800,1750000,33.4740816,-117.7132423
3336,5,4.1,3472,1799000,33.4675994,-117.68887744941867
3338,3,3.1,3471,1899990,33.6797344,-117.71075094033688
3339,5,3.0,2972,1775000,33.79247435,-118.0807974909701
3340,5,3.0,3282,1498000,33.4959895,-117.72013841083857
3341,4,4.0,4664,1799999,33.948807658505864,-117.93165488250808
3342,5,4.1,4685,1899000,33.588214750000006,-117.67979789190377
3343,2,2.0,1200,1565000,33.412466699999996,-117.60960515234783
3344,6,5.1,4600,1950000,33.82189975,-117.79805601955343
3345,3,2.1,2269,1495000,33.644234499999996,-117.86567061965914
3346,5,4.1,5157,1799000,33.5884545,-117.68497758810167
3347,5,5.1,3961,1798800,33.7010746,-117.7155845795424
3348,5,5.0,6000,1999989,33.835170000000005,-117.81911817857142
3349,3,2.0,1861,1699000,33.6437746,-117.9099327
3350,5,5.0,4097,1650990,33.6884184,-117.72446576680028
3351,3,3.1,2328,1599000,33.63005165,-117.91647758714504
3352,4,4.0,3380,1698000,33.6378004,-117.80596172659034
3353,4,4.1,2898,1538712,33.751657300000005,-117.76159554349866
3354,4,4.1,3458,1598880,33.7139594,-117.7411447
3356,2,2.1,1675,1699000,33.52569215,-117.76276157808888
3357,4,3.0,2555,1695000,33.438429049999996,-117.60808089891775
3358,5,3.1,3000,1549000,33.72363455,-117.7569966749715
3359,4,4.1,3058,1499999,33.678211399999995,-117.71281807312374
3361,4,4.1,3549,1549900,33.69348195,-117.75325813558227
3362,5,3.0,3148,1499000,33.89848925,-117.76416540333315
3363,5,5.1,4700,1548000,33.91615955,-117.8334182537013
3364,5,3.1,2866,1749000,33.80147935,-118.07555876561644
3365,4,3.0,3172,1599000,33.45409155,-117.63733284147494
3366,5,4.0,4216,1999999,33.906517550000004,-117.75646051232461
3367,3,3.0,1764,1795000,33.60435745,-117.90300359996579
3368,5,4.1,4456,1990000,33.72251215,-117.75051345037343
3369,6,3.1,5000,1500000,33.6163499,-117.58693226364957
3370,5,4.1,4410,1679888,33.8888119,-117.75691372174396
3371,3,3.2,2892,1699900,33.66435150947252,-118.0029136268684
3372,4,3.0,3318,1695000,33.746506,-117.78299124745561
3373,4,2.0,1582,1499000,33.6414912,-117.907421
3374,4,3.0,2877,1999999,33.7536735,-117.78290097729129
3375,4,3.1,3806,1775000,33.42973705,-117.59706940986047
3376,2,2.0,1742,1499000,33.636189900000005,-117.885729803745
3377,5,2.1,3284,1580000,33.82516337011527,-117.82132503689446
3378,3,3.0,2336,1675000,33.5091387,-117.664728
3379,4,3.1,3362,1850000,33.747612,-118.108422
3380,4,2.1,3091,1499000,33.50506885,-117.69643710390295
3381,3,2.0,1800,1950000,33.8236669,-117.80440042292796
3382,5,4.1,4268,1850000,33.83992845,-118.05391631339552
3383,5,3.0,2424,1649000,33.62928815,-117.94929404077975
3384,4,4.1,3401,1948000,33.6744962,-117.67709723064037
3385,6,6.1,5355,2000000,33.4833762,-117.59226021170696
3386,4,4.1,3549,1698000,33.7048009,-117.75114145
3387,5,4.0,3453,1899000,33.64749045,-117.899998871507
3388,7,4.2,5300,1899000,33.460003900000004,-117.66997556739341
3389,4,4.2,4066,1874990,33.67704445,-117.70932880242327
3390,4,2.1,2473,1799000,33.6135225,-117.83885185390687
3391,5,5.1,4379,1880000,33.6956973,-117.72683423133826
3392,4,5.0,3446,1495000,33.87936235,-117.80274762473046
3393,5,4.1,4654,1758000,33.77112225,-117.79940783594986
3394,5,4.1,4221,1625000,33.47265365,-117.64529816268679
3395,3,3.0,2158,1595000,33.41684405,-117.60568735393824
3396,5,5.1,5146,1998000,33.5290974,-117.6530474
3397,5,4.1,5201,1959000,33.5176319,-117.64290137638096
3398,5,3.1,3418,1545000,33.4533881,-117.6179665790288
3400,5,4.1,3500,1650000,33.597469,-117.7244868
3401,5,5.1,5389,1995000,33.605937600000004,-117.58311771763826
3402,4,3.1,2939,1950000,33.4736825,-117.705972
3404,4,4.1,4466,1699900,33.5348374,-117.6368726
3405,5,4.1,4211,1680000,33.89933505,-117.78108024773064
3406,4,4.1,3614,1745900,33.706659599999995,-117.73515200607443
3407,4,3.1,3583,1895000,33.7087095,-118.0425585476489
3408,4,4.1,4808,1999900,33.5870105,-117.57901018326142
3409,4,3.0,3625,1776000,33.4745158597531,-117.692886
3410,3,2.0,2268,1825000,33.411952799999995,-117.60698745853671
3411,5,3.1,3540,1525000,33.8058125,-117.77217617083335
3412,3,4.1,3281,1849000,33.66603056670553,-117.99299284478982
3413,4,3.0,2836,1725000,33.52837165,-117.75475164858483
3415,2,1.0,718,195000,33.7683481,-118.09212915
3416,2,1.0,718,199000,33.76489805,-118.07982273241406
3417,2,1.0,1000,229000,33.77246145,-118.08979195
3418,2,2.0,1040,225000,33.60511685,-117.71020619899619
3419,4,2.0,2796,250000,33.82566355,-117.94441314421996
3420,2,2.0,1040,200000,33.6049318,-117.70849955085366
3421,2,2.0,900,229000,33.7634873,-118.08485514731377
3422,2,1.0,750,195000,33.76319825,-118.08952830000001
3423,2,1.0,900,255000,33.7697973,-118.0862769
3424,2,2.0,1010,220000,33.5958403,-117.71098502646828
3425,2,2.0,1000,218000,33.606903,-117.7130743
3426,2,1.0,800,229500,33.7704216,-118.09193314999999
3427,2,2.0,1010,239000,33.5957545,-117.70518440141095
3428,2,2.0,1250,255000,33.77164365,-118.0781543
3429,2,1.1,950,250000,33.610658900000004,-117.72042701112944
3430,2,2.0,1040,239000,33.59853355,-117.70478815515244
3431,2,2.0,1057,255000,33.597697,-117.7087665
3433,2,1.0,900,239800,33.7644911,-118.089531
3435,2,2.0,1009,225000,33.60934035,-117.72142643929145
3437,2,1.0,750,248900,33.7696898,-118.08046235235943
3439,2,1.0,718,219000,33.773005,-118.08322664853544
3440,2,1.0,1100,229000,33.7707154,-118.08920789999999
3441,2,2.0,1009,210000,33.595851,-117.7089905
3442,2,1.0,718,205000,33.760145699999995,-118.09002154999999
3443,2,2.0,1100,234900,33.59911855,-117.707379228175
3444,2,1.1,800,254900,33.770984049999996,-118.0881782153132
3445,2,1.0,940,245000,33.6067707,-117.7158548
3446,2,1.0,750,210000,33.76511045,-118.089686
3447,2,1.0,718,209000,33.76397785,-118.08858252218735
3448,2,2.0,1009,225000,33.60671995,-117.71010533908782
3449,2,2.0,1200,235000,33.77354545,-118.07980065646521
3451,2,2.0,1040,219900,33.60999925,-117.71750843039698
3452,2,2.0,1040,228000,33.6043458,-117.7114622
3455,2,1.0,940,249900,33.6028672,-117.7139418
3456,2,2.0,1009,215000,33.6030137,-117.71219
3457,2,1.0,718,235000,33.7664654,-118.0910956
3458,2,1.0,1100,249000,33.7690875,-118.08963665408078
3459,2,0.0,900,229000,33.76734985,-118.08502340000001
3460,2,2.0,1040,224900,33.6016663,-117.7152957
3461,2,1.0,835,223500,33.7668349,-118.0904082
3463,2,2.0,1009,230000,33.60145955,-117.70430460006361
3464,2,2.0,1010,215000,33.5988853,-117.70595072584605
3465,2,2.0,1009,239900,33.59608075,-117.70376208242942
3466,2,1.0,995,250000,33.606344199999995,-117.7068430498308
3468,2,1.0,950,249000,33.7628237,-118.07967926566357
3469,2,2.0,1075,249000,33.59784185,-117.7027551925901
3470,2,1.0,1000,249000,33.762234649999996,-118.0845859180385
3473,2,2.0,1200,240000,33.77103005,-118.08079906640617
3476,2,1.0,940,248000,33.6048185,-117.7193261
3477,2,1.1,1100,239900,33.77046115,-118.0809171353564
3479,2,2.0,1009,230000,33.598463100000004,-117.70567374765866
3480,2,2.0,1040,205000,33.60792635,-117.71243120375354
3482,2,2.0,1200,249000,33.77329285,-118.08230932364546
3483,2,2.0,1009,199000,33.60336705,-117.70795120898889
3484,2,2.0,1040,220000,33.5974342,-117.7151685
3486,2,1.0,950,269000,33.7634873,-118.08485514731377
3487,2,1.0,1000,259000,33.5973214,-117.7117133
3488,4,2.0,2796,250000,33.82566355,-117.94441314421996
3489,2,2.0,1030,293000,33.60979945,-117.71942210021759
3490,2,2.0,1009,299900,33.596399950000006,-117.70619053275502
3491,2,2.0,1010,285000,33.5969962,-117.7079173
3493,2,1.1,850,258000,33.601076250000006,-117.70684668017711
3494,2,1.0,1150,304900,33.772257499999995,-118.09034224999999
3496,2,1.0,900,255000,33.7697973,-118.0862769
3497,2,1.0,916,279999,33.768042699999995,-118.07980637027914
3498,2,1.0,1150,259000,33.771473099999994,-118.0935577
3499,2,2.0,1250,255000,33.77164365,-118.0781543
3500,2,1.1,950,250000,33.610658900000004,-117.72042701112944
3501,2,2.0,1057,255000,33.597697,-117.7087665
3503,2,1.0,750,248900,33.7696898,-118.08046235235943
3504,2,1.0,940,278000,33.60651335,-117.70957597364091
3505,2,2.0,1040,265000,33.605662,-117.7140753
3506,2,1.0,960,275000,33.6078468,-117.71172145206918
3507,1,1.0,600,279900,33.74796805,-118.11065389999999
3508,2,1.1,1000,259900,33.76934935,-118.08420536947374
3509,2,1.0,900,259000,33.77297955,-118.09352865019682
3510,2,1.0,1100,260000,33.76744575,-118.08780335
3511,2,1.1,1009,289000,33.59623685,-117.71050262429455
3512,2,1.1,800,254900,33.770984049999996,-118.0881782153132
3513,2,1.0,950,288888,33.7668895,-118.08695388510878
3514,2,1.0,940,245000,33.6067707,-117.7158548
3515,2,1.0,995,299900,33.6031129,-117.7138218
3516,2,2.0,1200,268888,33.770996499999995,-118.07896365054907
3517,2,2.0,1040,299900,33.6076497,-117.71703800844762
3518,2,2.0,1009,284900,33.596364300000005,-117.70571065
3519,2,1.0,940,249900,33.6028672,-117.7139418
3520,2,1.0,1000,269900,33.604944700000004,-117.70444888352941
3521,2,1.0,1100,259000,33.7671943,-118.09249515955845
